 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Indium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.3000E+00 g/cm3 = 3.8287E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     In     49    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 200.00 MeV   2.681E-03  7.685E-07   60.33 mm     2.69 mm     4.21 mm  
 225.00 MeV   2.497E-03  6.906E-07   73.45 mm     3.40 mm     5.07 mm  
 250.00 MeV   2.349E-03  6.277E-07   87.46 mm     4.07 mm     5.97 mm  
 275.00 MeV   2.227E-03  5.756E-07  102.30 mm     4.72 mm     6.91 mm  
 300.00 MeV   2.125E-03  5.319E-07  117.91 mm     5.36 mm     7.88 mm  
 325.00 MeV   2.038E-03  4.945E-07  134.23 mm     5.98 mm     8.89 mm  
 350.00 MeV   1.964E-03  4.622E-07  151.21 mm     6.61 mm     9.92 mm  
 375.00 MeV   1.899E-03  4.341E-07  168.80 mm     7.22 mm    10.98 mm  
 400.00 MeV   1.843E-03  4.093E-07  186.95 mm     7.83 mm    12.05 mm  
 450.00 MeV   1.749E-03  3.676E-07  224.81 mm     9.79 mm    14.26 mm  
 500.00 MeV   1.675E-03  3.339E-07  264.53 mm    11.59 mm    16.52 mm  
 550.00 MeV   1.616E-03  3.060E-07  305.87 mm    13.29 mm    18.82 mm  
 600.00 MeV   1.566E-03  2.826E-07  348.63 mm    14.91 mm    21.14 mm  
 650.00 MeV   1.526E-03  2.627E-07  392.64 mm    16.47 mm    23.49 mm  
 700.00 MeV   1.491E-03  2.454E-07  437.76 mm    17.98 mm    25.85 mm  
 800.00 MeV   1.438E-03  2.172E-07  530.75 mm    22.82 mm    30.57 mm  
 900.00 MeV   1.398E-03  1.949E-07  626.83 mm    27.09 mm    35.27 mm  
   1.00 GeV   1.368E-03  1.770E-07  725.35 mm    30.98 mm    39.93 mm  
   1.10 GeV   1.346E-03  1.621E-07  825.79 mm    34.59 mm    44.52 mm  
   1.20 GeV   1.328E-03  1.497E-07  927.75 mm    37.98 mm    49.04 mm  
   1.30 GeV   1.315E-03  1.390E-07    1.03 m     41.18 mm    53.47 mm  
   1.40 GeV   1.304E-03  1.299E-07    1.14 m     44.23 mm    57.83 mm  
   1.50 GeV   1.297E-03  1.219E-07    1.24 m     47.13 mm    62.09 mm  
   1.60 GeV   1.290E-03  1.148E-07    1.35 m     49.91 mm    66.27 mm  
   1.70 GeV   1.286E-03  1.086E-07    1.45 m     52.58 mm    70.36 mm  
   1.80 GeV   1.283E-03  1.030E-07    1.56 m     55.14 mm    74.37 mm  
   2.00 GeV   1.279E-03  9.348E-08    1.77 m     63.65 mm    82.13 mm  
   2.25 GeV   1.278E-03  8.385E-08    2.04 m     74.88 mm    91.39 mm  
   2.50 GeV   1.280E-03  7.607E-08    2.30 m     84.67 mm   100.20 mm  
   2.75 GeV   1.284E-03  6.966E-08    2.57 m     93.43 mm   108.60 mm  
   3.00 GeV   1.289E-03  6.427E-08    2.84 m    101.41 mm   116.61 mm  
   3.25 GeV   1.294E-03  5.968E-08    3.10 m    108.77 mm   124.27 mm  
   3.50 GeV   1.300E-03  5.572E-08    3.36 m    115.62 mm   131.62 mm  
   3.75 GeV   1.306E-03  5.227E-08    3.63 m    122.03 mm   138.68 mm  
   4.00 GeV   1.313E-03  4.924E-08    3.89 m    128.08 mm   145.46 mm  
   4.50 GeV   1.326E-03  4.415E-08    4.41 m    148.55 mm   158.32 mm  
   5.00 GeV   1.339E-03  4.004E-08    4.92 m    166.22 mm   170.33 mm  
   5.50 GeV   1.351E-03  3.665E-08    5.43 m    181.92 mm   181.62 mm  
   6.00 GeV   1.363E-03  3.380E-08    5.93 m    196.13 mm   192.27 mm  
   6.50 GeV   1.375E-03  3.138E-08    6.43 m    209.17 mm   202.36 mm  
   7.00 GeV   1.386E-03  2.929E-08    6.93 m    221.26 mm   211.96 mm  
   8.00 GeV   1.406E-03  2.587E-08    7.91 m    262.15 mm   229.89 mm  
   9.00 GeV   1.425E-03  2.318E-08    8.87 m    296.58 mm   246.38 mm  
  10.00 GeV   1.442E-03  2.102E-08    9.83 m    326.70 mm   261.68 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2998E+01                 eV / Angstrom 
  7.2998E+02                keV / micron   
  7.2998E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9066E+02                 eV / (1E15 atoms/cm2)
  2.0045E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
