 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Sulfur.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.0686E+00 g/cm3 = 3.8848E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      S     16    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  90.00 MeV   6.269E-03  2.439E-06   39.17 mm     1.80 mm     1.62 mm  
 100.00 MeV   5.803E-03  2.216E-06   47.16 mm     2.15 mm     1.94 mm  
 110.00 MeV   5.416E-03  2.031E-06   55.75 mm     2.50 mm     2.28 mm  
 120.00 MeV   5.089E-03  1.876E-06   64.93 mm     2.85 mm     2.64 mm  
 130.00 MeV   4.810E-03  1.744E-06   74.67 mm     3.20 mm     3.01 mm  
 140.00 MeV   4.569E-03  1.630E-06   84.95 mm     3.55 mm     3.41 mm  
 150.00 MeV   4.358E-03  1.531E-06   95.75 mm     3.91 mm     3.82 mm  
 160.00 MeV   4.172E-03  1.443E-06  107.05 mm     4.26 mm     4.25 mm  
 170.00 MeV   4.007E-03  1.365E-06  118.84 mm     4.62 mm     4.70 mm  
 180.00 MeV   3.859E-03  1.295E-06  131.10 mm     4.98 mm     5.16 mm  
 200.00 MeV   3.606E-03  1.176E-06  156.94 mm     6.26 mm     6.12 mm  
 225.00 MeV   3.351E-03  1.056E-06  191.60 mm     8.06 mm     7.39 mm  
 250.00 MeV   3.146E-03  9.587E-07  228.72 mm     9.72 mm     8.73 mm  
 275.00 MeV   2.977E-03  8.783E-07  268.10 mm    11.31 mm    10.14 mm  
 300.00 MeV   2.836E-03  8.109E-07  309.58 mm    12.86 mm    11.60 mm  
 325.00 MeV   2.716E-03  7.534E-07  353.01 mm    14.37 mm    13.11 mm  
 350.00 MeV   2.614E-03  7.037E-07  398.25 mm    15.86 mm    14.66 mm  
 375.00 MeV   2.525E-03  6.604E-07  445.18 mm    17.32 mm    16.25 mm  
 400.00 MeV   2.447E-03  6.224E-07  493.68 mm    18.77 mm    17.87 mm  
 450.00 MeV   2.318E-03  5.584E-07  594.93 mm    23.85 mm    21.20 mm  
 500.00 MeV   2.216E-03  5.067E-07  701.33 mm    28.44 mm    24.62 mm  
 550.00 MeV   2.133E-03  4.640E-07  812.25 mm    32.72 mm    28.10 mm  
 600.00 MeV   2.066E-03  4.282E-07  927.15 mm    36.79 mm    31.64 mm  
 650.00 MeV   2.009E-03  3.977E-07    1.05 m     40.67 mm    35.21 mm  
 700.00 MeV   1.961E-03  3.714E-07    1.17 m     44.41 mm    38.80 mm  
 800.00 MeV   1.886E-03  3.283E-07    1.42 m     57.28 mm    46.01 mm  
 900.00 MeV   1.831E-03  2.944E-07    1.68 m     68.46 mm    53.21 mm  
   1.00 GeV   1.789E-03  2.670E-07    1.94 m     78.58 mm    60.35 mm  
   1.10 GeV   1.756E-03  2.444E-07    2.22 m     87.92 mm    67.42 mm  
   1.20 GeV   1.731E-03  2.255E-07    2.49 m     96.65 mm    74.37 mm  
   1.30 GeV   1.711E-03  2.094E-07    2.77 m    104.87 mm    81.22 mm  
   1.40 GeV   1.695E-03  1.955E-07    3.06 m    112.67 mm    87.94 mm  
   1.50 GeV   1.683E-03  1.833E-07    3.34 m    120.10 mm    94.54 mm  
   1.60 GeV   1.673E-03  1.727E-07    3.63 m    127.19 mm   101.02 mm  
   1.70 GeV   1.666E-03  1.632E-07    3.92 m    133.99 mm   107.37 mm  
   1.80 GeV   1.660E-03  1.548E-07    4.21 m    140.52 mm   113.59 mm  
   2.00 GeV   1.652E-03  1.403E-07    4.79 m    163.59 mm   125.67 mm  
   2.25 GeV   1.648E-03  1.258E-07    5.52 m    194.29 mm   140.12 mm  
   2.50 GeV   1.647E-03  1.140E-07    6.26 m    220.86 mm   153.89 mm  
   2.75 GeV   1.650E-03  1.043E-07    6.99 m    244.57 mm   167.04 mm  
   3.00 GeV   1.653E-03  9.622E-08    7.72 m    266.12 mm   179.61 mm  
   3.25 GeV   1.658E-03  8.931E-08    8.45 m    285.97 mm   191.66 mm  
   3.50 GeV   1.664E-03  8.335E-08    9.18 m    304.43 mm   203.23 mm  
   3.75 GeV   1.670E-03  7.815E-08    9.90 m    321.72 mm   214.35 mm  
   4.00 GeV   1.677E-03  7.359E-08   10.62 m    338.02 mm   225.07 mm  
   4.50 GeV   1.690E-03  6.593E-08   12.06 m    395.06 mm   245.40 mm  
   5.00 GeV   1.704E-03  5.975E-08   13.48 m    444.12 mm   264.45 mm  
   5.50 GeV   1.718E-03  5.466E-08   14.89 m    487.62 mm   282.37 mm  
   6.00 GeV   1.731E-03  5.039E-08   16.29 m    526.97 mm   299.31 mm  
   6.50 GeV   1.744E-03  4.676E-08   17.68 m    563.06 mm   315.39 mm  
   7.00 GeV   1.756E-03  4.362E-08   19.07 m    596.52 mm   330.70 mm  
   8.00 GeV   1.779E-03  3.850E-08   21.80 m    711.74 mm   359.35 mm  
   9.00 GeV   1.800E-03  3.448E-08   24.50 m    808.49 mm   385.75 mm  
  10.00 GeV   1.820E-03  3.124E-08   27.17 m    893.00 mm   410.30 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.0685E+01                 eV / Angstrom 
  2.0685E+02                keV / micron   
  2.0685E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  5.3246E+01                 eV / (1E15 atoms/cm2)
  3.4984E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
