 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Antimony.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  6.6840E+00 g/cm3 = 3.3060E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sb     51    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 120.00 MeV   3.680E-03  1.169E-06   28.09 mm     1.38 mm     2.09 mm  
 130.00 MeV   3.485E-03  1.088E-06   32.22 mm     1.55 mm     2.38 mm  
 140.00 MeV   3.316E-03  1.018E-06   36.57 mm     1.72 mm     2.68 mm  
 150.00 MeV   3.168E-03  9.562E-07   41.14 mm     1.89 mm     3.00 mm  
 160.00 MeV   3.038E-03  9.020E-07   45.91 mm     2.07 mm     3.33 mm  
 170.00 MeV   2.921E-03  8.540E-07   50.88 mm     2.25 mm     3.67 mm  
 180.00 MeV   2.817E-03  8.109E-07   56.04 mm     2.43 mm     4.02 mm  
 200.00 MeV   2.639E-03  7.372E-07   66.91 mm     3.00 mm     4.75 mm  
 225.00 MeV   2.458E-03  6.626E-07   81.46 mm     3.79 mm     5.71 mm  
 250.00 MeV   2.313E-03  6.022E-07   97.00 mm     4.53 mm     6.73 mm  
 275.00 MeV   2.192E-03  5.523E-07  113.46 mm     5.26 mm     7.79 mm  
 300.00 MeV   2.092E-03  5.103E-07  130.76 mm     5.97 mm     8.89 mm  
 325.00 MeV   2.007E-03  4.745E-07  148.86 mm     6.67 mm    10.02 mm  
 350.00 MeV   1.934E-03  4.435E-07  167.68 mm     7.36 mm    11.18 mm  
 375.00 MeV   1.870E-03  4.165E-07  187.19 mm     8.05 mm    12.37 mm  
