 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Cesium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.8785E+00 g/cm3 = 8.5113E+21 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cs     55    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 350.00 MeV   1.903E-03  4.295E-07  606.53 mm    26.94 mm    41.93 mm  
 375.00 MeV   1.841E-03  4.033E-07  676.99 mm    29.46 mm    46.39 mm  
 400.00 MeV   1.787E-03  3.803E-07  749.72 mm    31.96 mm    50.93 mm  
 450.00 MeV   1.697E-03  3.416E-07  901.30 mm    39.84 mm    60.22 mm  
 500.00 MeV   1.626E-03  3.103E-07    1.06 m     47.11 mm    69.75 mm  
 550.00 MeV   1.568E-03  2.845E-07    1.23 m     53.97 mm    79.43 mm  
 600.00 MeV   1.521E-03  2.627E-07    1.40 m     60.53 mm    89.23 mm  
 650.00 MeV   1.482E-03  2.442E-07    1.57 m     66.85 mm    99.10 mm  
 700.00 MeV   1.450E-03  2.282E-07    1.75 m     72.97 mm   109.01 mm  
 800.00 MeV   1.399E-03  2.019E-07    2.12 m     92.35 mm   128.85 mm  
 900.00 MeV   1.361E-03  1.813E-07    2.51 m    109.46 mm   148.59 mm  
   1.00 GeV   1.333E-03  1.646E-07    2.90 m    125.06 mm   168.12 mm  
   1.10 GeV   1.312E-03  1.508E-07    3.30 m    139.55 mm   187.36 mm  
   1.20 GeV   1.296E-03  1.392E-07    3.71 m    153.15 mm   206.27 mm  
   1.30 GeV   1.284E-03  1.293E-07    4.12 m    165.99 mm   224.83 mm  
   1.40 GeV   1.275E-03  1.208E-07    4.53 m    178.20 mm   243.01 mm  
   1.50 GeV   1.268E-03  1.134E-07    4.95 m    189.84 mm   260.82 mm  
   1.60 GeV   1.262E-03  1.068E-07    5.37 m    200.97 mm   278.24 mm  
   1.70 GeV   1.259E-03  1.010E-07    5.79 m    211.66 mm   295.30 mm  
   1.80 GeV   1.256E-03  9.586E-08    6.21 m    221.93 mm   311.98 mm  
   2.00 GeV   1.254E-03  8.699E-08    7.05 m    255.62 mm   344.28 mm  
   2.25 GeV   1.255E-03  7.804E-08    8.11 m    300.04 mm   382.76 mm  
   2.50 GeV   1.258E-03  7.080E-08    9.17 m    338.73 mm   419.30 mm  
   2.75 GeV   1.263E-03  6.484E-08   10.22 m    373.35 mm   454.05 mm  
   3.00 GeV   1.268E-03  5.983E-08   11.27 m    404.87 mm   487.19 mm  
   3.25 GeV   1.275E-03  5.556E-08   12.31 m    433.91 mm   518.84 mm  
   3.50 GeV   1.282E-03  5.188E-08   13.35 m    460.92 mm   549.15 mm  
   3.75 GeV   1.289E-03  4.867E-08   14.38 m    486.21 mm   578.22 mm  
   4.00 GeV   1.296E-03  4.585E-08   15.41 m    510.04 mm   606.16 mm  
   4.50 GeV   1.311E-03  4.111E-08   17.45 m    590.15 mm   659.00 mm  
   5.00 GeV   1.325E-03  3.728E-08   19.46 m    659.29 mm   708.30 mm  
   5.50 GeV   1.338E-03  3.413E-08   21.46 m    720.69 mm   754.53 mm  
   6.00 GeV   1.351E-03  3.148E-08   23.43 m    776.24 mm   798.11 mm  
   6.50 GeV   1.364E-03  2.923E-08   25.39 m    827.19 mm   839.35 mm  
   7.00 GeV   1.375E-03  2.728E-08   27.33 m    874.39 mm   878.54 mm  
   8.00 GeV   1.397E-03  2.410E-08   31.17 m      1.03 m    951.60 mm  
   9.00 GeV   1.417E-03  2.160E-08   34.95 m      1.17 m      1.02 m   
  10.00 GeV   1.434E-03  1.958E-08   38.68 m      1.28 m      1.08 m   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.8784E+01                 eV / Angstrom 
  1.8784E+02                keV / micron   
  1.8784E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.2070E+02                 eV / (1E15 atoms/cm2)
  2.4775E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
