 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Samarium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.5200E+00 g/cm3 = 3.0118E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sm     62    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 130.00 MeV   3.320E-03  1.031E-06   30.09 mm     1.51 mm     2.46 mm  
 140.00 MeV   3.160E-03  9.642E-07   34.15 mm     1.67 mm     2.78 mm  
 150.00 MeV   3.020E-03  9.062E-07   38.40 mm     1.84 mm     3.10 mm  
 160.00 MeV   2.896E-03  8.550E-07   42.84 mm     2.02 mm     3.44 mm  
 170.00 MeV   2.785E-03  8.095E-07   47.46 mm     2.20 mm     3.79 mm  
 180.00 MeV   2.687E-03  7.688E-07   52.26 mm     2.37 mm     4.15 mm  
 200.00 MeV   2.517E-03  6.991E-07   62.36 mm     2.91 mm     4.91 mm  
 225.00 MeV   2.346E-03  6.285E-07   75.88 mm     3.66 mm     5.90 mm  
 250.00 MeV   2.207E-03  5.713E-07   90.32 mm     4.37 mm     6.94 mm  
 275.00 MeV   2.093E-03  5.241E-07  105.62 mm     5.07 mm     8.03 mm  
 300.00 MeV   1.997E-03  4.843E-07  121.70 mm     5.75 mm     9.16 mm  
 325.00 MeV   1.916E-03  4.504E-07  138.51 mm     6.42 mm    10.33 mm  
 350.00 MeV   1.847E-03  4.211E-07  156.00 mm     7.09 mm    11.53 mm  
 375.00 MeV   1.786E-03  3.955E-07  174.11 mm     7.76 mm    12.75 mm  
 400.00 MeV   1.733E-03  3.729E-07  192.82 mm     8.42 mm    14.00 mm  
 450.00 MeV   1.646E-03  3.350E-07  231.80 mm    10.47 mm    16.55 mm  
 500.00 MeV   1.577E-03  3.044E-07  272.69 mm    12.37 mm    19.17 mm  
 550.00 MeV   1.521E-03  2.790E-07  315.24 mm    14.16 mm    21.83 mm  
 600.00 MeV   1.475E-03  2.577E-07  359.26 mm    15.89 mm    24.53 mm  
 650.00 MeV   1.437E-03  2.396E-07  404.55 mm    17.55 mm    27.25 mm  
 700.00 MeV   1.405E-03  2.239E-07  450.98 mm    19.16 mm    29.98 mm  
 800.00 MeV   1.354E-03  1.982E-07  546.66 mm    24.19 mm    35.45 mm  
 900.00 MeV   1.317E-03  1.779E-07  645.49 mm    28.64 mm    40.89 mm  
   1.00 GeV   1.290E-03  1.615E-07  746.80 mm    32.72 mm    46.28 mm  
   1.10 GeV   1.269E-03  1.480E-07  850.07 mm    36.51 mm    51.59 mm  
   1.20 GeV   1.253E-03  1.367E-07  954.88 mm    40.08 mm    56.82 mm  
   1.30 GeV   1.241E-03  1.270E-07    1.06 m     43.46 mm    61.96 mm  
   1.40 GeV   1.231E-03  1.186E-07    1.17 m     46.67 mm    66.99 mm  
   1.50 GeV   1.224E-03  1.113E-07    1.28 m     49.73 mm    71.92 mm  
   1.60 GeV   1.219E-03  1.049E-07    1.38 m     52.67 mm    76.75 mm  
   1.70 GeV   1.215E-03  9.923E-08    1.49 m     55.49 mm    81.48 mm  
   1.80 GeV   1.212E-03  9.414E-08    1.60 m     58.20 mm    86.10 mm  
   2.00 GeV   1.209E-03  8.544E-08    1.82 m     66.98 mm    95.07 mm  
   2.25 GeV   1.209E-03  7.665E-08    2.09 m     78.54 mm   105.76 mm  
   2.50 GeV   1.211E-03  6.955E-08    2.37 m     88.64 mm   115.93 mm  
   2.75 GeV   1.215E-03  6.370E-08    2.64 m     97.69 mm   125.60 mm  
   3.00 GeV   1.220E-03  5.878E-08    2.91 m    105.94 mm   134.84 mm  
   3.25 GeV   1.226E-03  5.459E-08    3.18 m    113.55 mm   143.66 mm  
   3.50 GeV   1.232E-03  5.098E-08    3.45 m    120.64 mm   152.12 mm  
