 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Zinc.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.1400E+00 g/cm3 = 6.5755E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zn     30    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  40.00 MeV   9.541E-03  4.003E-06    3.33 mm   144.13 um   205.32 um  
  45.00 MeV   8.728E-03  3.602E-06    4.09 mm   186.68 um   250.15 um  
  50.00 MeV   8.061E-03  3.277E-06    4.92 mm   227.54 um   298.55 um  
  55.00 MeV   7.504E-03  3.008E-06    5.81 mm   267.88 um   350.38 um  
  60.00 MeV   7.031E-03  2.782E-06    6.77 mm   308.26 um   405.52 um  
  65.00 MeV   6.624E-03  2.588E-06    7.79 mm   348.95 um   463.86 um  
  70.00 MeV   6.270E-03  2.421E-06    8.87 mm   390.11 um   525.29 um  
  80.00 MeV   5.684E-03  2.146E-06   11.20 mm   527.42 um   657.04 um  
  90.00 MeV   5.218E-03  1.930E-06   13.75 mm   657.08 um   800.05 um  
 100.00 MeV   4.837E-03  1.754E-06   16.52 mm   784.07 um   953.64 um  
 110.00 MeV   4.521E-03  1.609E-06   19.50 mm   910.44 um     1.12 mm  
 120.00 MeV   4.254E-03  1.487E-06   22.67 mm     1.04 mm     1.29 mm  
 130.00 MeV   4.025E-03  1.383E-06   26.03 mm     1.16 mm     1.47 mm  
 140.00 MeV   3.827E-03  1.293E-06   29.58 mm     1.29 mm     1.66 mm  
 150.00 MeV   3.654E-03  1.215E-06   33.30 mm     1.42 mm     1.86 mm  
 160.00 MeV   3.501E-03  1.146E-06   37.20 mm     1.55 mm     2.07 mm  
 170.00 MeV   3.365E-03  1.084E-06   41.25 mm     1.69 mm     2.28 mm  
 180.00 MeV   3.243E-03  1.029E-06   45.47 mm     1.82 mm     2.50 mm  
 200.00 MeV   3.034E-03  9.352E-07   54.34 mm     2.27 mm     2.96 mm  
 225.00 MeV   2.823E-03  8.400E-07   66.24 mm     2.89 mm     3.57 mm  
 250.00 MeV   2.653E-03  7.631E-07   78.97 mm     3.48 mm     4.21 mm  
 275.00 MeV   2.513E-03  6.995E-07   92.46 mm     4.04 mm     4.88 mm  
 300.00 MeV   2.395E-03  6.460E-07  106.65 mm     4.59 mm     5.57 mm  
 325.00 MeV   2.296E-03  6.004E-07  121.51 mm     5.13 mm     6.29 mm  
 350.00 MeV   2.210E-03  5.611E-07  136.97 mm     5.66 mm     7.02 mm  
 375.00 MeV   2.136E-03  5.268E-07  153.00 mm     6.19 mm     7.78 mm  
 400.00 MeV   2.072E-03  4.965E-07  169.56 mm     6.71 mm     8.55 mm  
 450.00 MeV   1.964E-03  4.457E-07  204.12 mm     8.46 mm    10.12 mm  
