 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Sodium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  9.7000E-01 g/cm3 = 2.5408E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Na     11    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.00 GeV   1.648E-03  9.101E-08   16.60 m    568.03 mm   319.84 mm  
   3.25 GeV   1.654E-03  8.445E-08   18.16 m    610.20 mm   341.10 mm  
   3.50 GeV   1.660E-03  7.880E-08   19.72 m    649.38 mm   361.49 mm  
   3.75 GeV   1.667E-03  7.388E-08   21.26 m    686.06 mm   381.09 mm  
   4.00 GeV   1.674E-03  6.956E-08   22.81 m    720.60 mm   399.96 mm  
   4.50 GeV   1.689E-03  6.230E-08   25.87 m    842.06 mm   435.73 mm  
   5.00 GeV   1.703E-03  5.646E-08   28.91 m    946.42 mm   469.19 mm  
   5.50 GeV   1.717E-03  5.164E-08   31.92 m      1.04 m    500.66 mm  
   6.00 GeV   1.730E-03  4.760E-08   34.91 m      1.12 m    530.39 mm  
   6.50 GeV   1.743E-03  4.416E-08   37.88 m      1.20 m    558.60 mm  
   7.00 GeV   1.755E-03  4.120E-08   40.82 m      1.27 m    585.45 mm  
   8.00 GeV   1.778E-03  3.635E-08   46.66 m      1.52 m    635.68 mm  
   9.00 GeV   1.798E-03  3.255E-08   52.42 m      1.72 m    681.99 mm  
  10.00 GeV   1.816E-03  2.948E-08   58.12 m      1.90 m    725.06 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.6997E+00                 eV / Angstrom 
  9.6997E+01                keV / micron   
  9.6997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.8175E+01                 eV / (1E15 atoms/cm2)
  2.3810E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
