 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Silver.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.0473E+01 g/cm3 = 5.8467E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ag     47    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 550.00 MeV   1.639E-03  3.203E-07  209.78 mm     9.08 mm    12.69 mm  
 600.00 MeV   1.589E-03  2.958E-07  239.16 mm    10.19 mm    14.26 mm  
 650.00 MeV   1.547E-03  2.749E-07  269.42 mm    11.26 mm    15.85 mm  
 700.00 MeV   1.512E-03  2.569E-07  300.43 mm    12.30 mm    17.44 mm  
 800.00 MeV   1.457E-03  2.273E-07  364.39 mm    15.63 mm    20.64 mm  
 900.00 MeV   1.416E-03  2.040E-07  430.50 mm    18.56 mm    23.83 mm  
   1.00 GeV   1.385E-03  1.852E-07  498.31 mm    21.24 mm    26.98 mm  
   1.10 GeV   1.362E-03  1.696E-07  567.47 mm    23.72 mm    30.10 mm  
   1.20 GeV   1.344E-03  1.566E-07  637.70 mm    26.05 mm    33.17 mm  
   1.30 GeV   1.330E-03  1.455E-07  708.79 mm    28.25 mm    36.18 mm  
   1.40 GeV   1.319E-03  1.359E-07  780.54 mm    30.35 mm    39.13 mm  
   1.50 GeV   1.311E-03  1.275E-07  852.83 mm    32.34 mm    42.03 mm  
   1.60 GeV   1.305E-03  1.202E-07  925.54 mm    34.25 mm    44.87 mm  
   1.70 GeV   1.300E-03  1.136E-07  998.57 mm    36.09 mm    47.65 mm  
   1.80 GeV   1.297E-03  1.078E-07    1.07 m     37.86 mm    50.37 mm  
   2.00 GeV   1.292E-03  9.780E-08    1.22 m     43.72 mm    55.65 mm  
   2.25 GeV   1.291E-03  8.772E-08    1.40 m     51.48 mm    61.96 mm  
   2.50 GeV   1.293E-03  7.958E-08    1.59 m     58.24 mm    67.95 mm  
   2.75 GeV   1.297E-03  7.287E-08    1.77 m     64.29 mm    73.67 mm  
   3.00 GeV   1.301E-03  6.723E-08    1.95 m     69.79 mm    79.12 mm  
   3.25 GeV   1.307E-03  6.243E-08    2.14 m     74.87 mm    84.34 mm  
   3.50 GeV   1.313E-03  5.829E-08    2.32 m     79.59 mm    89.35 mm  
   3.75 GeV   1.319E-03  5.468E-08    2.50 m     84.02 mm    94.15 mm  
   4.00 GeV   1.326E-03  5.151E-08    2.68 m     88.19 mm    98.77 mm  
   4.50 GeV   1.339E-03  4.618E-08    3.04 m    102.33 mm   107.53 mm  
   5.00 GeV   1.352E-03  4.188E-08    3.39 m    114.52 mm   115.71 mm  
   5.50 GeV   1.365E-03  3.833E-08    3.74 m    125.35 mm   123.40 mm  
   6.00 GeV   1.377E-03  3.535E-08    4.09 m    135.15 mm   130.65 mm  
   6.50 GeV   1.389E-03  3.282E-08    4.43 m    144.14 mm   137.52 mm  
   7.00 GeV   1.401E-03  3.063E-08    4.78 m    152.47 mm   144.05 mm  
   8.00 GeV   1.422E-03  2.706E-08    5.45 m    180.64 mm   156.24 mm  
   9.00 GeV   1.442E-03  2.425E-08    6.12 m    204.33 mm   167.44 mm  
  10.00 GeV   1.460E-03  2.198E-08    6.78 m    225.03 mm   177.83 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0473E+02                 eV / Angstrom 
  1.0473E+03                keV / micron   
  1.0473E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.7912E+02                 eV / (1E15 atoms/cm2)
  1.8218E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
