 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Barium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  3.5100E+00 g/cm3 = 1.5392E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ba     56    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 800.00 MeV   1.375E-03  1.957E-07    1.16 m     50.36 mm    70.73 mm  
 900.00 MeV   1.338E-03  1.757E-07    1.36 m     59.69 mm    81.57 mm  
   1.00 GeV   1.310E-03  1.595E-07    1.58 m     68.20 mm    92.31 mm  
   1.10 GeV   1.289E-03  1.462E-07    1.80 m     76.11 mm   102.89 mm  
   1.20 GeV   1.273E-03  1.350E-07    2.02 m     83.54 mm   113.29 mm  
   1.30 GeV   1.261E-03  1.254E-07    2.24 m     90.56 mm   123.50 mm  
   1.40 GeV   1.251E-03  1.171E-07    2.47 m     97.23 mm   133.50 mm  
   1.50 GeV   1.244E-03  1.099E-07    2.69 m    103.59 mm   143.30 mm  
   1.60 GeV   1.239E-03  1.036E-07    2.92 m    109.68 mm   152.90 mm  
   1.70 GeV   1.235E-03  9.796E-08    3.15 m    115.52 mm   162.29 mm  
   1.80 GeV   1.233E-03  9.294E-08    3.38 m    121.14 mm   171.48 mm  
   2.00 GeV   1.230E-03  8.434E-08    3.84 m    139.55 mm   189.28 mm  
   2.25 GeV   1.230E-03  7.566E-08    4.42 m    163.82 mm   210.49 mm  
   2.50 GeV   1.233E-03  6.865E-08    5.00 m    184.98 mm   230.64 mm  
   2.75 GeV   1.237E-03  6.286E-08    5.57 m    203.91 mm   249.82 mm  
   3.00 GeV   1.243E-03  5.801E-08    6.14 m    221.16 mm   268.11 mm  
   3.25 GeV   1.249E-03  5.387E-08    6.71 m    237.06 mm   285.59 mm  
   3.50 GeV   1.255E-03  5.030E-08    7.28 m    251.85 mm   302.34 mm  
   3.75 GeV   1.262E-03  4.719E-08    7.84 m    265.71 mm   318.40 mm  
   4.00 GeV   1.269E-03  4.445E-08    8.41 m    278.77 mm   333.85 mm  
   4.50 GeV   1.282E-03  3.986E-08    9.52 m    322.65 mm   363.08 mm  
   5.00 GeV   1.296E-03  3.615E-08   10.62 m    360.53 mm   390.36 mm  
   5.50 GeV   1.309E-03  3.309E-08   11.72 m    394.19 mm   415.96 mm  
   6.00 GeV   1.321E-03  3.052E-08   12.80 m    424.66 mm   440.10 mm  
   6.50 GeV   1.333E-03  2.834E-08   13.87 m    452.61 mm   462.96 mm  
   7.00 GeV   1.344E-03  2.645E-08   14.93 m    478.51 mm   484.69 mm  
   8.00 GeV   1.364E-03  2.337E-08   17.03 m    565.83 mm   525.22 mm  
   9.00 GeV   1.383E-03  2.094E-08   19.10 m    639.38 mm   562.48 mm  
  10.00 GeV   1.400E-03  1.899E-08   21.15 m    703.74 mm   597.04 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  3.5099E+01                 eV / Angstrom 
  3.5099E+02                keV / micron   
  3.5099E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.2803E+02                 eV / (1E15 atoms/cm2)
  2.6117E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
