 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Terbium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.2300E+00 g/cm3 = 3.1184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Tb     65    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   2.50 GeV   1.186E-03  6.814E-08    2.21 m     83.16 mm   111.24 mm  
   2.75 GeV   1.190E-03  6.240E-08    2.46 m     91.63 mm   120.53 mm  
   3.00 GeV   1.195E-03  5.758E-08    2.72 m     99.35 mm   129.39 mm  
   3.25 GeV   1.201E-03  5.348E-08    2.97 m    106.47 mm   137.85 mm  
   3.50 GeV   1.207E-03  4.994E-08    3.22 m    113.10 mm   145.97 mm  
   3.75 GeV   1.213E-03  4.686E-08    3.47 m    119.32 mm   153.75 mm  
   4.00 GeV   1.220E-03  4.414E-08    3.72 m    125.18 mm   161.24 mm  
   4.50 GeV   1.233E-03  3.958E-08    4.22 m    144.66 mm   175.41 mm  
   5.00 GeV   1.246E-03  3.590E-08    4.71 m    161.51 mm   188.64 mm  
   5.50 GeV   1.258E-03  3.287E-08    5.19 m    176.49 mm   201.06 mm  
   6.00 GeV   1.270E-03  3.032E-08    5.67 m    190.05 mm   212.76 mm  
   6.50 GeV   1.282E-03  2.815E-08    6.14 m    202.50 mm   223.85 mm  
   7.00 GeV   1.293E-03  2.628E-08    6.62 m    214.03 mm   234.38 mm  
   8.00 GeV   1.313E-03  2.322E-08    7.55 m    252.67 mm   254.03 mm  
   9.00 GeV   1.332E-03  2.081E-08    8.46 m    285.23 mm   272.08 mm  
  10.00 GeV   1.349E-03  1.887E-08    9.37 m    313.72 mm   288.81 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.2297E+01                 eV / Angstrom 
  8.2297E+02                keV / micron   
  8.2297E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.6391E+02                 eV / (1E15 atoms/cm2)
  3.1544E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
