 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Strontium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  2.6000E+00 g/cm3 = 1.7869E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sr     38    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   4.50 GeV   1.407E-03  4.656E-08   11.69 m    388.89 mm   366.75 mm  
   5.00 GeV   1.421E-03  4.222E-08   13.04 m    435.49 mm   394.44 mm  
   5.50 GeV   1.434E-03  3.864E-08   14.39 m    476.82 mm   420.44 mm  
   6.00 GeV   1.447E-03  3.563E-08   15.72 m    514.22 mm   444.97 mm  
   6.50 GeV   1.460E-03  3.308E-08   17.04 m    548.51 mm   468.21 mm  
   7.00 GeV   1.471E-03  3.087E-08   18.35 m    580.29 mm   490.30 mm  
   8.00 GeV   1.493E-03  2.726E-08   20.95 m    688.48 mm   531.54 mm  
   9.00 GeV   1.512E-03  2.443E-08   23.50 m    779.50 mm   569.49 mm  
  10.00 GeV   1.530E-03  2.214E-08   26.03 m    859.10 mm   604.70 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.5999E+01                 eV / Angstrom 
  2.5999E+02                keV / micron   
  2.5999E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.4550E+02                 eV / (1E15 atoms/cm2)
  1.3955E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
