 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Tin.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 160.00 MeV   3.059E-03  9.140E-07   41.84 mm     1.88 mm     3.00 mm  
 170.00 MeV   2.942E-03  8.653E-07   46.37 mm     2.04 mm     3.31 mm  
 180.00 MeV   2.837E-03  8.217E-07   51.08 mm     2.21 mm     3.63 mm  
 200.00 MeV   2.658E-03  7.469E-07   60.99 mm     2.73 mm     4.29 mm  
 225.00 MeV   2.476E-03  6.713E-07   74.25 mm     3.44 mm     5.16 mm  
 250.00 MeV   2.329E-03  6.101E-07   88.41 mm     4.12 mm     6.07 mm  
 275.00 MeV   2.208E-03  5.595E-07  103.42 mm     4.78 mm     7.03 mm  
 300.00 MeV   2.106E-03  5.170E-07  119.20 mm     5.43 mm     8.02 mm  
 325.00 MeV   2.021E-03  4.807E-07  135.70 mm     6.06 mm     9.05 mm  
 350.00 MeV   1.947E-03  4.493E-07  152.86 mm     6.69 mm    10.10 mm  
 375.00 MeV   1.883E-03  4.220E-07  170.65 mm     7.32 mm    11.17 mm  
 400.00 MeV   1.827E-03  3.979E-07  189.01 mm     7.94 mm    12.27 mm  
 450.00 MeV   1.735E-03  3.574E-07  227.28 mm     9.92 mm    14.51 mm  
 500.00 MeV   1.661E-03  3.246E-07  267.43 mm    11.74 mm    16.81 mm  
 550.00 MeV   1.602E-03  2.975E-07  309.22 mm    13.46 mm    19.15 mm  
 600.00 MeV   1.553E-03  2.748E-07  352.44 mm    15.10 mm    21.52 mm  
 650.00 MeV   1.513E-03  2.554E-07  396.93 mm    16.68 mm    23.91 mm  
 700.00 MeV   1.479E-03  2.386E-07  442.53 mm    18.21 mm    26.30 mm  
 800.00 MeV   1.426E-03  2.111E-07  536.51 mm    23.10 mm    31.11 mm  
 900.00 MeV   1.387E-03  1.895E-07  633.61 mm    27.42 mm    35.89 mm  
   1.00 GeV   1.357E-03  1.720E-07  733.16 mm    31.35 mm    40.63 mm  
   1.10 GeV   1.335E-03  1.576E-07  834.65 mm    35.01 mm    45.30 mm  
   1.20 GeV   1.318E-03  1.455E-07  937.67 mm    38.43 mm    49.89 mm  
   1.30 GeV   1.305E-03  1.352E-07    1.04 m     41.67 mm    54.41 mm  
   1.40 GeV   1.294E-03  1.263E-07    1.15 m     44.75 mm    58.83 mm  
   1.50 GeV   1.287E-03  1.185E-07    1.25 m     47.69 mm    63.17 mm  
   1.60 GeV   1.281E-03  1.117E-07    1.36 m     50.50 mm    67.42 mm  
   1.70 GeV   1.276E-03  1.056E-07    1.47 m     53.19 mm    71.58 mm  
   1.80 GeV   1.273E-03  1.002E-07    1.57 m     55.79 mm    75.65 mm  
   2.00 GeV   1.270E-03  9.089E-08    1.79 m     64.38 mm    83.54 mm  
   2.25 GeV   1.269E-03  8.153E-08    2.06 m     75.73 mm    92.96 mm  
   2.50 GeV   1.271E-03  7.397E-08    2.33 m     85.61 mm   101.91 mm  
   2.75 GeV   1.274E-03  6.773E-08    2.60 m     94.46 mm   110.44 mm  
   3.00 GeV   1.279E-03  6.250E-08    2.87 m    102.52 mm   118.58 mm  
   3.25 GeV   1.285E-03  5.803E-08    3.13 m    109.95 mm   126.37 mm  
   3.50 GeV   1.291E-03  5.419E-08    3.40 m    116.87 mm   133.84 mm  
   3.75 GeV   1.297E-03  5.083E-08    3.66 m    123.35 mm   141.01 mm  
   4.00 GeV   1.303E-03  4.788E-08    3.93 m    129.47 mm   147.90 mm  
   4.50 GeV   1.316E-03  4.293E-08    4.45 m    150.14 mm   160.97 mm  
   5.00 GeV   1.329E-03  3.893E-08    4.97 m    167.98 mm   173.18 mm  
   5.50 GeV   1.341E-03  3.564E-08    5.48 m    183.84 mm   184.65 mm  
   6.00 GeV   1.353E-03  3.287E-08    5.99 m    198.20 mm   195.48 mm  
   6.50 GeV   1.364E-03  3.052E-08    6.50 m    211.39 mm   205.74 mm  
   7.00 GeV   1.375E-03  2.848E-08    7.00 m    223.61 mm   215.50 mm  
   8.00 GeV   1.394E-03  2.516E-08    7.99 m    264.96 mm   233.74 mm  
   9.00 GeV   1.412E-03  2.255E-08    8.96 m    299.80 mm   250.52 mm  
  10.00 GeV   1.429E-03  2.044E-08    9.93 m    330.29 mm   266.10 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9712E+02                 eV / (1E15 atoms/cm2)
  2.1124E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
