 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Selenium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  4.8100E+00 g/cm3 = 3.6684E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Se     34    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 120.00 MeV   3.975E-03  1.293E-06   36.01 mm     1.67 mm     2.17 mm  
 130.00 MeV   3.762E-03  1.202E-06   41.35 mm     1.87 mm     2.48 mm  
 140.00 MeV   3.577E-03  1.124E-06   46.98 mm     2.08 mm     2.80 mm  
 150.00 MeV   3.415E-03  1.056E-06   52.88 mm     2.29 mm     3.13 mm  
 160.00 MeV   3.273E-03  9.961E-07   59.06 mm     2.50 mm     3.48 mm  
 170.00 MeV   3.146E-03  9.428E-07   65.50 mm     2.71 mm     3.84 mm  
 180.00 MeV   3.032E-03  8.951E-07   72.18 mm     2.93 mm     4.21 mm  
 200.00 MeV   2.838E-03  8.133E-07   86.26 mm     3.65 mm     4.98 mm  
 225.00 MeV   2.641E-03  7.307E-07  105.13 mm     4.64 mm     6.00 mm  
 250.00 MeV   2.483E-03  6.638E-07  125.30 mm     5.58 mm     7.08 mm  
 275.00 MeV   2.353E-03  6.085E-07  146.68 mm     6.48 mm     8.20 mm  
 300.00 MeV   2.243E-03  5.621E-07  169.17 mm     7.36 mm     9.37 mm  
 325.00 MeV   2.151E-03  5.225E-07  192.69 mm     8.22 mm    10.57 mm  
 350.00 MeV   2.072E-03  4.883E-07  217.17 mm     9.07 mm    11.80 mm  
 375.00 MeV   2.003E-03  4.584E-07  242.54 mm     9.91 mm    13.07 mm  
 400.00 MeV   1.943E-03  4.322E-07  268.75 mm    10.75 mm    14.36 mm  
 450.00 MeV   1.843E-03  3.880E-07  323.39 mm    13.53 mm    17.00 mm  
 500.00 MeV   1.765E-03  3.523E-07  380.73 mm    16.06 mm    19.71 mm  
 550.00 MeV   1.701E-03  3.228E-07  440.44 mm    18.44 mm    22.46 mm  
 600.00 MeV   1.649E-03  2.980E-07  502.22 mm    20.70 mm    25.26 mm  
 650.00 MeV   1.605E-03  2.769E-07  565.83 mm    22.88 mm    28.07 mm  
 700.00 MeV   1.569E-03  2.587E-07  631.03 mm    24.97 mm    30.90 mm  
 800.00 MeV   1.512E-03  2.288E-07  765.48 mm    31.91 mm    36.57 mm  
 900.00 MeV   1.470E-03  2.053E-07  904.42 mm    37.98 mm    42.22 mm  
   1.00 GeV   1.438E-03  1.863E-07    1.05 m     43.49 mm    47.81 mm  
   1.10 GeV   1.414E-03  1.707E-07    1.19 m     48.59 mm    53.33 mm  
   1.20 GeV   1.395E-03  1.575E-07    1.34 m     53.37 mm    58.76 mm  
   1.30 GeV   1.381E-03  1.463E-07    1.49 m     57.87 mm    64.09 mm  
   1.40 GeV   1.370E-03  1.366E-07    1.64 m     62.14 mm    69.32 mm  
   1.50 GeV   1.361E-03  1.282E-07    1.79 m     66.21 mm    74.45 mm  
