 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Nickel.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  90.00 MeV   5.486E-03  2.103E-06   10.48 mm   497.90 um   587.30 um  
 100.00 MeV   5.084E-03  1.911E-06   12.60 mm   594.40 um   700.41 um  
 110.00 MeV   4.751E-03  1.753E-06   14.87 mm   690.37 um   820.92 um  
 120.00 MeV   4.469E-03  1.620E-06   17.30 mm   786.55 um   948.44 um  
 130.00 MeV   4.227E-03  1.507E-06   19.87 mm   883.33 um     1.08 mm  
 140.00 MeV   4.018E-03  1.409E-06   22.58 mm   980.90 um     1.22 mm  
 150.00 MeV   3.835E-03  1.323E-06   25.43 mm     1.08 mm     1.37 mm  
 160.00 MeV   3.673E-03  1.248E-06   28.41 mm     1.18 mm     1.52 mm  
 170.00 MeV   3.530E-03  1.181E-06   31.51 mm     1.28 mm     1.68 mm  
 180.00 MeV   3.402E-03  1.121E-06   34.74 mm     1.38 mm     1.84 mm  
 200.00 MeV   3.181E-03  1.018E-06   41.54 mm     1.72 mm     2.18 mm  
 225.00 MeV   2.959E-03  9.146E-07   50.65 mm     2.20 mm     2.63 mm  
 250.00 MeV   2.780E-03  8.308E-07   60.40 mm     2.65 mm     3.10 mm  
 275.00 MeV   2.632E-03  7.615E-07   70.74 mm     3.08 mm     3.60 mm  
 300.00 MeV   2.508E-03  7.033E-07   81.62 mm     3.50 mm     4.11 mm  
 325.00 MeV   2.403E-03  6.536E-07   93.01 mm     3.91 mm     4.64 mm  
 350.00 MeV   2.313E-03  6.108E-07  104.88 mm     4.31 mm     5.19 mm  
 375.00 MeV   2.235E-03  5.734E-07  117.18 mm     4.72 mm     5.75 mm  
 400.00 MeV   2.167E-03  5.404E-07  129.89 mm     5.11 mm     6.32 mm  
 450.00 MeV   2.054E-03  4.851E-07  156.42 mm     6.46 mm     7.49 mm  
 500.00 MeV   1.964E-03  4.404E-07  184.29 mm     7.68 mm     8.69 mm  
 550.00 MeV   1.891E-03  4.035E-07  213.34 mm     8.83 mm     9.91 mm  
 600.00 MeV   1.832E-03  3.725E-07  243.42 mm     9.92 mm    11.15 mm  
 650.00 MeV   1.782E-03  3.461E-07  274.42 mm    10.97 mm    12.41 mm  
 700.00 MeV   1.740E-03  3.233E-07  306.22 mm    11.98 mm    13.67 mm  
 800.00 MeV   1.674E-03  2.859E-07  371.87 mm    15.36 mm    16.20 mm  
 900.00 MeV   1.625E-03  2.565E-07  439.81 mm    18.32 mm    18.73 mm  
   1.00 GeV   1.588E-03  2.327E-07  509.58 mm    21.01 mm    21.23 mm  
   1.10 GeV   1.559E-03  2.131E-07  580.82 mm    23.50 mm    23.71 mm  
   1.20 GeV   1.537E-03  1.967E-07  653.23 mm    25.83 mm    26.15 mm  
   1.30 GeV   1.520E-03  1.826E-07  726.59 mm    28.03 mm    28.55 mm  
   1.40 GeV   1.506E-03  1.706E-07  800.71 mm    30.12 mm    30.91 mm  
   1.50 GeV   1.495E-03  1.600E-07  875.44 mm    32.11 mm    33.23 mm  
   1.60 GeV   1.487E-03  1.507E-07  950.66 mm    34.01 mm    35.50 mm  
   1.70 GeV   1.480E-03  1.425E-07    1.03 m     35.84 mm    37.73 mm  
   1.80 GeV   1.475E-03  1.352E-07    1.10 m     37.60 mm    39.91 mm  
   2.00 GeV   1.468E-03  1.226E-07    1.25 m     43.66 mm    44.15 mm  
   2.25 GeV   1.465E-03  1.099E-07    1.45 m     51.71 mm    49.22 mm  
   2.50 GeV   1.464E-03  9.969E-08    1.64 m     58.70 mm    54.05 mm  
   2.75 GeV   1.466E-03  9.125E-08    1.83 m     64.94 mm    58.66 mm  
   3.00 GeV   1.470E-03  8.417E-08    2.02 m     70.63 mm    63.07 mm  
   3.25 GeV   1.474E-03  7.814E-08    2.21 m     75.87 mm    67.30 mm  
   3.50 GeV   1.480E-03  7.294E-08    2.40 m     80.75 mm    71.36 mm  
   3.75 GeV   1.485E-03  6.841E-08    2.59 m     85.32 mm    75.27 mm  
   4.00 GeV   1.491E-03  6.443E-08    2.78 m     89.63 mm    79.03 mm  
   4.50 GeV   1.504E-03  5.774E-08    3.15 m    104.54 mm    86.16 mm  
   5.00 GeV   1.516E-03  5.235E-08    3.53 m    117.38 mm    92.85 mm  
   5.50 GeV   1.528E-03  4.790E-08    3.89 m    128.78 mm    99.14 mm  
   6.00 GeV   1.540E-03  4.417E-08    4.26 m    139.09 mm   105.08 mm  
   6.50 GeV   1.552E-03  4.099E-08    4.62 m    148.56 mm   110.72 mm  
   7.00 GeV   1.563E-03  3.826E-08    4.98 m    157.34 mm   116.10 mm  
   8.00 GeV   1.584E-03  3.377E-08    5.70 m    187.37 mm   126.15 mm  
   9.00 GeV   1.603E-03  3.026E-08    6.40 m    212.62 mm   135.41 mm  
  10.00 GeV   1.621E-03  2.742E-08    7.10 m    234.68 mm   144.02 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.8952E+01                 eV / Angstrom 
  8.8952E+02                keV / micron   
  8.8952E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  9.7456E+01                 eV / (1E15 atoms/cm2)
  7.7883E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
