 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 26, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Hydrogen in Hafnium.txt

 Ion = Hydrogen [1] , Mass = 1.008 amu

 Target Density =  1.3310E+01 g/cm3 = 4.4906E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Hf     72    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   2.50 GeV   1.158E-03  6.567E-08    1.40 m     53.18 mm    74.05 mm  
   2.75 GeV   1.162E-03  6.015E-08    1.56 m     58.57 mm    80.24 mm  
   3.00 GeV   1.166E-03  5.551E-08    1.72 m     63.49 mm    86.14 mm  
   3.25 GeV   1.172E-03  5.156E-08    1.88 m     68.04 mm    91.79 mm  
   3.50 GeV   1.177E-03  4.815E-08    2.04 m     72.27 mm    97.20 mm  
   3.75 GeV   1.183E-03  4.517E-08    2.20 m     76.24 mm   102.40 mm  
   4.00 GeV   1.189E-03  4.256E-08    2.36 m     79.99 mm   107.39 mm  
   4.50 GeV   1.202E-03  3.817E-08    2.67 m     92.37 mm   116.86 mm  
   5.00 GeV   1.214E-03  3.462E-08    2.98 m    103.08 mm   125.70 mm  
   5.50 GeV   1.225E-03  3.170E-08    3.29 m    112.62 mm   134.00 mm  
   6.00 GeV   1.237E-03  2.924E-08    3.59 m    121.27 mm   141.84 mm  
   6.50 GeV   1.248E-03  2.715E-08    3.89 m    129.21 mm   149.26 mm  
   7.00 GeV   1.258E-03  2.535E-08    4.19 m    136.57 mm   156.31 mm  
   8.00 GeV   1.277E-03  2.240E-08    4.78 m    161.14 mm   169.48 mm  
   9.00 GeV   1.295E-03  2.008E-08    5.37 m    181.87 mm   181.59 mm  
  10.00 GeV   1.312E-03  1.820E-08    5.94 m    200.02 mm   192.82 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.3310E+02                 eV / Angstrom 
  1.3310E+03                keV / micron   
  1.3310E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.9639E+02                 eV / (1E15 atoms/cm2)
  3.7067E+02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
